-2.335600000000000023e+02,1.051500000000000057e+02,-2.331599999999999966e+02
-2.322800000000000011e+02,1.052099999999999937e+02,-2.348700000000000045e+02
-2.317700000000000102e+02,1.053299999999999983e+02,-2.383899999999999864e+02
-2.337100000000000080e+02,1.057099999999999937e+02,-2.423700000000000045e+02
-2.309399999999999977e+02,1.057900000000000063e+02,-2.446899999999999977e+02
-2.277199999999999989e+02,1.057900000000000063e+02,-2.462800000000000011e+02
-2.251899999999999977e+02,1.060000000000000000e+02,-2.491599999999999966e+02
-2.240500000000000114e+02,1.060900000000000034e+02,-2.493499999999999943e+02
-2.240300000000000011e+02,1.060900000000000034e+02,-2.493499999999999943e+02
-2.254099999999999966e+02,1.059699999999999989e+02,-2.483499999999999943e+02
-2.282800000000000011e+02,1.057199999999999989e+02,-2.463400000000000034e+02
-2.315900000000000034e+02,1.057900000000000063e+02,-2.447299999999999898e+02
-2.326500000000000057e+02,1.054399999999999977e+02,-2.415800000000000125e+02
-2.324799999999999898e+02,1.052999999999999972e+02,-2.380500000000000114e+02
-2.329499999999999886e+02,1.052099999999999937e+02,-2.345699999999999932e+02
-2.346299999999999955e+02,1.051500000000000057e+02,-2.313199999999999932e+02
-2.364300000000000068e+02,1.052000000000000028e+02,-2.282700000000000102e+02
-2.385000000000000000e+02,1.052199999999999989e+02,-2.252899999999999920e+02
-2.407599999999999909e+02,1.052199999999999989e+02,-2.225099999999999909e+02
-2.425000000000000000e+02,1.052500000000000000e+02,-2.194300000000000068e+02
-2.437500000000000000e+02,1.048199999999999932e+02,-2.159799999999999898e+02
-2.467400000000000091e+02,1.046299999999999955e+02,-2.140900000000000034e+02
-2.501500000000000057e+02,1.045799999999999983e+02,-2.129799999999999898e+02
-2.535999999999999943e+02,1.038299999999999983e+02,-2.119600000000000080e+02
-2.571200000000000045e+02,1.033499999999999943e+02,-2.112500000000000000e+02
-2.607400000000000091e+02,1.026099999999999994e+02,-2.111599999999999966e+02
-2.643500000000000227e+02,1.015900000000000034e+02,-2.114600000000000080e+02
-2.677900000000000205e+02,1.007000000000000028e+02,-2.123199999999999932e+02
-2.708299999999999841e+02,1.002999999999999972e+02,-2.143400000000000034e+02
-2.741200000000000045e+02,9.982999999999999829e+01,-2.157700000000000102e+02
-2.776800000000000068e+02,9.898999999999999488e+01,-2.156599999999999966e+02
-2.810899999999999750e+02,9.787999999999999545e+01,-2.145300000000000011e+02
-2.835799999999999841e+02,9.682999999999999829e+01,-2.119600000000000080e+02
-2.866299999999999955e+02,9.589000000000000057e+01,-2.101599999999999966e+02
-2.900600000000000023e+02,9.526999999999999602e+01,-2.093199999999999932e+02
-2.936399999999999864e+02,9.534000000000000341e+01,-2.089799999999999898e+02
-2.972300000000000182e+02,9.510999999999999943e+01,-2.088000000000000114e+02
-3.008100000000000023e+02,9.529000000000000625e+01,-2.086299999999999955e+02
-3.044100000000000250e+02,9.543999999999999773e+01,-2.085200000000000102e+02
-3.080099999999999909e+02,9.565000000000000568e+01,-2.086800000000000068e+02
-3.116000000000000227e+02,9.581000000000000227e+01,-2.083899999999999864e+02
-3.149100000000000250e+02,9.568000000000000682e+01,-2.069300000000000068e+02
-3.177500000000000000e+02,9.490999999999999659e+01,-2.046899999999999977e+02
-3.203600000000000136e+02,9.378000000000000114e+01,-2.021899999999999977e+02
-3.224499999999999886e+02,9.289000000000000057e+01,-1.992500000000000000e+02
-3.245199999999999818e+02,9.173000000000000398e+01,-1.963000000000000114e+02
-3.271600000000000250e+02,9.028000000000000114e+01,-1.938899999999999864e+02
-3.323199999999999932e+02,8.901000000000000512e+01,-1.889499999999999886e+02
-3.379700000000000273e+02,8.892000000000000171e+01,-1.840600000000000023e+02
-3.449300000000000068e+02,8.890000000000000568e+01,-1.808199999999999932e+02
-3.446499999999999773e+02,8.898999999999999488e+01,-1.800999999999999943e+02
-3.381600000000000250e+02,8.892000000000000171e+01,-1.838300000000000125e+02
-3.320600000000000023e+02,8.901000000000000512e+01,-1.882800000000000011e+02
-3.263299999999999841e+02,9.043000000000000682e+01,-1.932599999999999909e+02
-3.238000000000000114e+02,9.189000000000000057e+01,-1.962199999999999989e+02
-3.222900000000000205e+02,9.309000000000000341e+01,-1.998600000000000136e+02
-3.198899999999999864e+02,9.401999999999999602e+01,-2.026999999999999886e+02
-3.169399999999999977e+02,9.514000000000000057e+01,-2.047800000000000011e+02
-3.137500000000000000e+02,9.571999999999999886e+01,-2.063799999999999955e+02
-3.101999999999999886e+02,9.554000000000000625e+01,-2.072500000000000000e+02
-3.066800000000000068e+02,9.532999999999999829e+01,-2.078499999999999943e+02
-3.030500000000000114e+02,9.542000000000000171e+01,-2.081699999999999875e+02
-2.994599999999999795e+02,9.487999999999999545e+01,-2.082700000000000102e+02
-2.958500000000000227e+02,9.520999999999999375e+01,-2.083600000000000136e+02
-2.923399999999999750e+02,9.540000000000000568e+01,-2.087100000000000080e+02
-2.888899999999999864e+02,9.545999999999999375e+01,-2.097700000000000102e+02
-2.856200000000000045e+02,9.623999999999999488e+01,-2.113000000000000114e+02
-2.825099999999999909e+02,9.731999999999999318e+01,-2.131399999999999864e+02
-2.793600000000000136e+02,9.828000000000000114e+01,-2.147800000000000011e+02
-2.757900000000000205e+02,9.942000000000000171e+01,-2.150800000000000125e+02
-2.723799999999999955e+02,1.001599999999999966e+02,-2.141299999999999955e+02
-2.690000000000000000e+02,1.005300000000000011e+02,-2.127599999999999909e+02
-2.656100000000000136e+02,1.011500000000000057e+02,-2.114499999999999886e+02
-2.621499999999999773e+02,1.021500000000000057e+02,-2.106399999999999864e+02
-2.577599999999999909e+02,1.032900000000000063e+02,-2.107500000000000000e+02
-2.513600000000000136e+02,1.043900000000000006e+02,-2.128199999999999932e+02
-2.472599999999999909e+02,1.046299999999999955e+02,-2.127800000000000011e+02
-2.469699999999999989e+02,1.046500000000000057e+02,-2.130900000000000034e+02
-2.462700000000000102e+02,1.047000000000000028e+02,-2.114600000000000080e+02
-2.445600000000000023e+02,1.048700000000000045e+02,-2.082700000000000102e+02
-2.426899999999999977e+02,1.046800000000000068e+02,-2.051699999999999875e+02
-2.407400000000000091e+02,1.047399999999999949e+02,-2.015500000000000114e+02
-2.380600000000000023e+02,1.043400000000000034e+02,-1.974699999999999989e+02
-2.329000000000000057e+02,1.048299999999999983e+02,-1.959600000000000080e+02
-2.287199999999999989e+02,1.054000000000000057e+02,-2.006500000000000057e+02
-2.223600000000000136e+02,1.064899999999999949e+02,-2.047599999999999909e+02
-2.177500000000000000e+02,1.072099999999999937e+02,-2.030999999999999943e+02
-2.163499999999999943e+02,1.077000000000000028e+02,-1.995600000000000023e+02
-2.141500000000000057e+02,1.080100000000000051e+02,-1.952500000000000000e+02
-2.149099999999999966e+02,1.072900000000000063e+02,-1.904600000000000080e+02
-2.172899999999999920e+02,1.062999999999999972e+02,-1.864300000000000068e+02
-2.171200000000000045e+02,1.052600000000000051e+02,-1.826899999999999977e+02
-2.168400000000000034e+02,1.054300000000000068e+02,-1.782199999999999989e+02
-2.137500000000000000e+02,1.053599999999999994e+02,-1.762100000000000080e+02
-2.107400000000000091e+02,1.051700000000000017e+02,-1.742199999999999989e+02
-2.076599999999999966e+02,1.049800000000000040e+02,-1.723899999999999864e+02
-2.043199999999999932e+02,1.050499999999999972e+02,-1.710300000000000011e+02
-2.007299999999999898e+02,1.052099999999999937e+02,-1.706899999999999977e+02
-1.971599999999999966e+02,1.053700000000000045e+02,-1.710399999999999920e+02
-1.937500000000000000e+02,1.054599999999999937e+02,-1.726699999999999875e+02
-1.902599999999999909e+02,1.055699999999999932e+02,-1.740000000000000000e+02
-1.865999999999999943e+02,1.056400000000000006e+02,-1.742899999999999920e+02
-1.830999999999999943e+02,1.056400000000000006e+02,-1.733799999999999955e+02
-1.797800000000000011e+02,1.056299999999999955e+02,-1.720099999999999909e+02
-1.764199999999999875e+02,1.053799999999999955e+02,-1.705399999999999920e+02
-1.730000000000000000e+02,1.054899999999999949e+02,-1.694600000000000080e+02
-1.696500000000000057e+02,1.055199999999999960e+02,-1.682800000000000011e+02
-1.663000000000000114e+02,1.055900000000000034e+02,-1.669499999999999886e+02
-1.630099999999999909e+02,1.054699999999999989e+02,-1.653899999999999864e+02
-1.604900000000000091e+02,1.049899999999999949e+02,-1.629399999999999977e+02
-1.603300000000000125e+02,1.034899999999999949e+02,-1.594300000000000068e+02
-1.601399999999999864e+02,1.042399999999999949e+02,-1.559499999999999886e+02
-1.569000000000000057e+02,1.031099999999999994e+02,-1.570099999999999909e+02
-1.536500000000000057e+02,1.027199999999999989e+02,-1.584699999999999989e+02
-1.501800000000000068e+02,1.027199999999999989e+02,-1.593300000000000125e+02
-1.464499999999999886e+02,1.027199999999999989e+02,-1.591999999999999886e+02
-1.425200000000000102e+02,1.027199999999999989e+02,-1.593000000000000114e+02
-1.398899999999999864e+02,1.027199999999999989e+02,-1.618300000000000125e+02
-1.391100000000000136e+02,1.027199999999999989e+02,-1.651899999999999977e+02
-1.415200000000000102e+02,1.027099999999999937e+02,-1.674399999999999977e+02
-1.444399999999999977e+02,1.027199999999999989e+02,-1.655099999999999909e+02
-1.473100000000000023e+02,1.027199999999999989e+02,-1.626200000000000045e+02
-1.508400000000000034e+02,1.027600000000000051e+02,-1.619600000000000080e+02
-1.543100000000000023e+02,1.034200000000000017e+02,-1.618899999999999864e+02
-1.575600000000000023e+02,1.043700000000000045e+02,-1.631899999999999977e+02
-1.609000000000000057e+02,1.052600000000000051e+02,-1.646200000000000045e+02
-1.639399999999999977e+02,1.055300000000000011e+02,-1.666500000000000057e+02
-1.673199999999999932e+02,1.055499999999999972e+02,-1.678100000000000023e+02
-1.711100000000000136e+02,1.055000000000000000e+02,-1.684900000000000091e+02
-1.740699999999999932e+02,1.054899999999999949e+02,-1.705399999999999920e+02
-1.773600000000000136e+02,1.055499999999999972e+02,-1.723899999999999864e+02
-1.809600000000000080e+02,1.056200000000000045e+02,-1.736599999999999966e+02
-1.850600000000000023e+02,1.056299999999999955e+02,-1.739799999999999898e+02
-1.886800000000000068e+02,1.055999999999999943e+02,-1.740500000000000114e+02
-1.922599999999999909e+02,1.055000000000000000e+02,-1.732800000000000011e+02
-1.957599999999999909e+02,1.054899999999999949e+02,-1.711599999999999966e+02
-1.995999999999999943e+02,1.052900000000000063e+02,-1.705900000000000034e+02
-2.031100000000000136e+02,1.050300000000000011e+02,-1.711699999999999875e+02
-2.065699999999999932e+02,1.049200000000000017e+02,-1.723300000000000125e+02
-2.096800000000000068e+02,1.050699999999999932e+02,-1.741200000000000045e+02
-2.128799999999999955e+02,1.053199999999999932e+02,-1.759199999999999875e+02
