2.999999999999999645e+01,1.431837500721046865e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.717559896855510146e+02,0.000000000000000000e+00
2.999999999999999645e+01,-1.540136743885298927e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.299476935706520919e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.162796449224516238e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.387015924668693003e+02,0.000000000000000000e+00
2.999999999999999645e+01,9.946232220802562551e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.000000000000000000e+01,0.000000000000000000e+00
2.999999999999999645e+01,-5.407149757717707672e+01,0.000000000000000000e+00
2.999999999999999645e+01,-5.499458354741554444e+01,0.000000000000000000e+00
2.999999999999999645e+01,-6.406148765832425340e+01,0.000000000000000000e+00
2.999999999999999645e+01,-1.859849484738506931e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.757156632656320827e+00,0.000000000000000000e+00
2.999999999999999645e+01,-7.691681667909122666e+00,0.000000000000000000e+00
2.999999999999999645e+01,-2.733548588179243666e+01,0.000000000000000000e+00
2.999999999999999645e+01,-3.054757174890731974e+01,0.000000000000000000e+00
2.999999999999999645e+01,-3.478503702305871315e+01,0.000000000000000000e+00
2.999999999999999645e+01,-3.910937358379577944e+01,0.000000000000000000e+00
2.999999999999999645e+01,-2.946362797635995534e+01,0.000000000000000000e+00
2.999999999999999645e+01,-1.991640599380899346e+01,0.000000000000000000e+00
2.999999999999999645e+01,-5.770273191760551867e+01,0.000000000000000000e+00
2.999999999999999645e+01,-7.196924750183707431e+01,0.000000000000000000e+00
2.999999999999999645e+01,-7.352957156039164488e+01,0.000000000000000000e+00
2.999999999999999645e+01,-7.859619140105991164e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.857581268175415801e+01,0.000000000000000000e+00
2.999999999999999645e+01,-9.475050648244818774e+01,0.000000000000000000e+00
2.999999999999999645e+01,-1.040362434679262549e+02,0.000000000000000000e+00
2.999999999999999645e+01,-1.236029919402631236e+02,0.000000000000000000e+00
2.999999999999999645e+01,-1.134921973554811245e+02,0.000000000000000000e+00
2.999999999999999645e+01,-8.823018788413746449e+01,0.000000000000000000e+00
2.999999999999999645e+01,-7.166592392411224921e+01,0.000000000000000000e+00
2.999999999999999645e+01,-4.409421333988954217e+01,0.000000000000000000e+00
2.999999999999999645e+01,-5.945242825109291829e+01,0.000000000000000000e+00
2.999999999999999645e+01,-7.623921488820873549e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.457477363157960326e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.712963481568573343e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.728129295820717459e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.824984016467607262e+01,0.000000000000000000e+00
2.999999999999999645e+01,-9.254480437981307261e+01,0.000000000000000000e+00
2.999999999999999645e+01,-8.538167816705478685e+01,0.000000000000000000e+00
2.999999999999999645e+01,-6.619831829197158868e+01,0.000000000000000000e+00
2.999999999999999645e+01,-5.173601121411899584e+01,0.000000000000000000e+00
2.999999999999999645e+01,-4.623318248791707674e+01,0.000000000000000000e+00
2.999999999999999645e+01,-3.540842552763493956e+01,0.000000000000000000e+00
2.999999999999999645e+01,-3.505714381169740079e+01,0.000000000000000000e+00
2.999999999999999645e+01,-4.760770868407358591e+01,0.000000000000000000e+00
2.999999999999999645e+01,-4.624782955567476250e+01,0.000000000000000000e+00
2.999999999999999645e+01,-4.912424661467809273e+01,0.000000000000000000e+00
2.999999999999999645e+01,-6.503721016919286058e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.125050550713531194e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.198872897348741731e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.261110575215753187e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.309942299643915646e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.394785044392106386e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.574696072095866839e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.397998361139040640e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.251870799743990830e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.166368503619423223e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.037701070564207271e+02,0.000000000000000000e+00
2.999999999999999645e+01,9.967335543240346851e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.503784455852685653e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.159557012888775773e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.142813080390162384e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.569443071775522469e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.070793858130765130e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.150744193418158261e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.206102512248350109e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.175030594741565579e+02,0.000000000000000000e+00
2.999999999999999645e+01,9.480348575906926101e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.443256844631602576e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.793603531702262899e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.887193862797815314e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.682410629920289580e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.143535699911282677e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.079231524633109984e+02,0.000000000000000000e+00
2.999999999999999645e+01,8.944103451916795677e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.369091524329973595e+02,0.000000000000000000e+00
2.999999999999999645e+01,2.324100040931723044e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.819354073487345858e+01,0.000000000000000000e+00
2.999999999999999645e+01,3.109946395123532525e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.831019338402565211e+01,0.000000000000000000e+00
2.999999999999999645e+01,3.329942053718416162e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.368864216532246303e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.382907227306590698e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.228716120642911562e+02,0.000000000000000000e+00
2.999999999999999645e+01,7.019672270996548491e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.157781733547316705e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.704162245580048562e+01,0.000000000000000000e+00
2.999999999999999645e+01,-9.015618401938965576e+00,0.000000000000000000e+00
2.999999999999999645e+01,-3.056485502174194835e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.602562202499608457e+00,0.000000000000000000e+00
2.999999999999999645e+01,3.584314288526978309e+00,0.000000000000000000e+00
2.999999999999999645e+01,5.695658424314927970e+01,0.000000000000000000e+00
2.999999999999999645e+01,5.653013038880158803e+01,0.000000000000000000e+00
2.999999999999999645e+01,5.928308828611820758e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.784455312766516499e+01,0.000000000000000000e+00
2.999999999999999645e+01,8.458979589024190204e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.559933933652050086e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.155480731463587745e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.108612846545245105e+02,0.000000000000000000e+00
2.999999999999999645e+01,9.453036452887013752e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.542578380196131604e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.757647878374987727e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.637062226934328635e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.247443162627732249e+01,0.000000000000000000e+00
2.999999999999999645e+01,7.059575825135495108e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.834618364291230819e+01,0.000000000000000000e+00
2.999999999999999645e+01,6.463136980204565418e+01,0.000000000000000000e+00
2.999999999999999645e+01,4.580692945510229919e+01,0.000000000000000000e+00
2.999999999999999645e+01,2.609966671250612880e+00,0.000000000000000000e+00
2.999999999999999645e+01,3.125115083643508651e+00,0.000000000000000000e+00
2.999999999999999645e+01,1.081160516733559973e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.141910830632234877e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.039196307805452477e+02,0.000000000000000000e+00
2.999999999999999645e+01,8.800390411399014567e+01,0.000000000000000000e+00
2.999999999999999645e+01,9.145759335073310581e+01,0.000000000000000000e+00
2.999999999999999645e+01,1.338897556567792435e+02,0.000000000000000000e+00
2.999999999999999645e+01,1.669306821037182260e+02,0.000000000000000000e+00
2.999999999999999645e+01,-1.330335354317043084e+02,0.000000000000000000e+00
2.999999999999999645e+01,-5.653693516705521205e+01,0.000000000000000000e+00
