-233.56,105.15,-233.16
-232.28,105.21,-234.87
-231.77,105.33,-238.39
-233.71,105.71,-242.37
-230.94,105.79,-244.69
-227.72,105.79,-246.28
-225.19,106.00,-249.16
-224.05,106.09,-249.35
-224.03,106.09,-249.35
-225.41,105.97,-248.35
-228.28,105.72,-246.34
-231.59,105.79,-244.73
-232.65,105.44,-241.58
-232.48,105.30,-238.05
-232.95,105.21,-234.57
-234.63,105.15,-231.32
-236.43,105.20,-228.27
-238.50,105.22,-225.29
-240.76,105.22,-222.51
-242.50,105.25,-219.43
-243.75,104.82,-215.98
-246.74,104.63,-214.09
-250.15,104.58,-212.98
-253.60,103.83,-211.96
-257.12,103.35,-211.25
-260.74,102.61,-211.16
-264.35,101.59,-211.46
-267.79,100.70,-212.32
-270.83,100.30,-214.34
-274.12,99.83,-215.77
-277.68,98.99,-215.66
-281.09,97.88,-214.53
-283.58,96.83,-211.96
-286.63,95.89,-210.16
-290.06,95.27,-209.32
-293.64,95.34,-208.98
-297.23,95.11,-208.80
-300.81,95.29,-208.63
-304.41,95.44,-208.52
-308.01,95.65,-208.68
-311.60,95.81,-208.39
-314.91,95.68,-206.93
-317.75,94.91,-204.69
-320.36,93.78,-202.19
-322.45,92.89,-199.25
-324.52,91.73,-196.30
-327.16,90.28,-193.89
-332.32,89.01,-188.95
-337.97,88.92,-184.06
-344.93,88.90,-180.82
-344.65,88.99,-180.10
-338.16,88.92,-183.83
-332.06,89.01,-188.28
-326.33,90.43,-193.26
-323.80,91.89,-196.22
-322.29,93.09,-199.86
-319.89,94.02,-202.70
-316.94,95.14,-204.78
-313.75,95.72,-206.38
-310.20,95.54,-207.25
-306.68,95.33,-207.85
-303.05,95.42,-208.17
-299.46,94.88,-208.27
-295.85,95.21,-208.36
-292.34,95.40,-208.71
-288.89,95.46,-209.77
-285.62,96.24,-211.30
-282.51,97.32,-213.14
-279.36,98.28,-214.78
-275.79,99.42,-215.08
-272.38,100.16,-214.13
-269.00,100.53,-212.76
-265.61,101.15,-211.45
-262.15,102.15,-210.64
-257.76,103.29,-210.75
-251.36,104.39,-212.82
-247.26,104.63,-212.78
-246.97,104.65,-213.09
-246.27,104.70,-211.46
-244.56,104.87,-208.27
-242.69,104.68,-205.17
-240.74,104.74,-201.55
-238.06,104.34,-197.47
-232.90,104.83,-195.96
-228.72,105.40,-200.65
-222.36,106.49,-204.76
-217.75,107.21,-203.10
-216.35,107.70,-199.56
-214.15,108.01,-195.25
-214.91,107.29,-190.46
-217.29,106.30,-186.43
-217.12,105.26,-182.69
-216.84,105.43,-178.22
-213.75,105.36,-176.21
-210.74,105.17,-174.22
-207.66,104.98,-172.39
-204.32,105.05,-171.03
-200.73,105.21,-170.69
-197.16,105.37,-171.04
-193.75,105.46,-172.67
-190.26,105.57,-174.00
-186.60,105.64,-174.29
-183.10,105.64,-173.38
-179.78,105.63,-172.01
-176.42,105.38,-170.54
-173.00,105.49,-169.46
-169.65,105.52,-168.28
-166.30,105.59,-166.95
-163.01,105.47,-165.39
-160.49,104.99,-162.94
-160.33,103.49,-159.43
-160.14,104.24,-155.95
-156.90,103.11,-157.01
-153.65,102.72,-158.47
-150.18,102.72,-159.33
-146.45,102.72,-159.20
-142.52,102.72,-159.30
-139.89,102.72,-161.83
-139.11,102.72,-165.19
-141.52,102.71,-167.44
-144.44,102.72,-165.51
-147.31,102.72,-162.62
-150.84,102.76,-161.96
-154.31,103.42,-161.89
-157.56,104.37,-163.19
-160.90,105.26,-164.62
-163.94,105.53,-166.65
-167.32,105.55,-167.81
-171.11,105.50,-168.49
-174.07,105.49,-170.54
-177.36,105.55,-172.39
-180.96,105.62,-173.66
-185.06,105.63,-173.98
-188.68,105.60,-174.05
-192.26,105.50,-173.28
-195.76,105.49,-171.16
-199.60,105.29,-170.59
-203.11,105.03,-171.17
-206.57,104.92,-172.33
-209.68,105.07,-174.12
-212.88,105.32,-175.92
-217.95,105.27,-180.13
-222.22,105.25,-183.23
-225.91,105.16,-184.84
-228.95,105.23,-187.27
-232.75,104.75,-190.59
-237.58,104.17,-196.36
-241.90,104.66,-203.45
-245.62,104.72,-211.54
-247.59,104.63,-214.02
-234.52,105.29,-232.18
-234.30,105.20,-232.43
-233.56,105.39,-234.31
-232.54,105.29,-237.74
-232.85,105.43,-241.58
-231.03,105.79,-244.62
-227.52,105.88,-245.92
-223.85,106.23,-245.31
-221.28,106.26,-247.98
-222.26,106.22,-249.90
-225.95,106.01,-248.39
-228.69,105.69,-246.15
-232.58,105.79,-243.59
-232.33,105.38,-239.94
-231.34,105.32,-238.23
-232.47,105.21,-234.67
-234.83,105.29,-232.12
-236.25,105.20,-228.02
-238.43,105.22,-224.52
-239.23,105.28,-220.56
-241.51,105.23,-218.92
-244.09,104.63,-215.13
-242.49,104.63,-211.35
-242.32,104.62,-208.51
-242.77,104.63,-213.57
-242.53,105.27,-218.50
-239.09,105.23,-221.38
-239.07,105.34,-219.50
-241.07,104.64,-214.94
-242.87,104.63,-210.33
-242.01,104.70,-205.29
-238.99,104.72,-202.89
-235.43,104.88,-202.28
-231.86,105.40,-204.35
-228.06,105.50,-204.89
-223.11,106.40,-205.09
-220.65,106.67,-202.06
-221.66,108.37,-198.63
-222.12,108.89,-196.15
-220.00,108.58,-194.84
-215.05,107.84,-194.94
-213.48,107.47,-191.39
-214.77,107.11,-187.91
-215.80,105.71,-183.43
-215.90,105.41,-179.14
-213.96,105.36,-175.76
-210.78,105.17,-174.06
-207.25,105.00,-172.70
-202.90,105.06,-170.82
-199.13,105.26,-170.87
-195.64,105.33,-171.75
-191.59,105.53,-173.19
-188.77,106.25,-171.19
-186.07,105.81,-172.53
-181.87,105.64,-174.53
-178.51,105.60,-171.93
-174.90,105.46,-169.99
-170.87,105.52,-169.03
-167.19,105.58,-167.01
-162.43,105.41,-166.67
-160.95,105.04,-163.29
-161.62,103.75,-159.78
-160.69,104.35,-156.12
-157.82,103.31,-157.32
-153.49,102.73,-159.74
-148.90,102.72,-159.81
