357.24,155.75,0.00
359.16,162.41,0.00
0.56,177.14,0.00
358.78,152.17,0.00
359.33,118.00,0.00
358.95,120.86,0.00
358.92,107.84,0.00
358.57,105.17,0.00
359.17,232.27,0.00
1.99,306.13,0.00
3.09,300.02,0.00
4.22,297.88,0.00
8.16,350.14,0.00
6.09,6.78,0.00
3.27,335.99,0.00
2.39,332.24,0.00
5.42,325.17,0.00
5.63,325.01,0.00
6.01,318.73,0.00
6.39,341.39,0.00
6.64,324.84,0.00
4.49,289.13,0.00
4.53,288.07,0.00
7.76,285.88,0.00
11.16,279.87,0.00
12.69,268.41,0.00
13.74,258.74,0.00
12.88,250.32,0.00
11.86,237.05,0.00
12.23,254.83,0.00
12.92,279.62,0.00
13.29,295.15,0.00
13.44,312.98,0.00
7.96,291.46,0.00
2.77,280.34,0.00
0.01,272.94,0.00
359.88,272.97,0.00
357.59,272.24,0.00
355.72,267.66,0.00
356.12,267.33,0.00
1.06,287.67,0.00
6.85,301.93,0.00
9.02,311.98,0.00
9.74,317.34,0.00
9.87,319.49,0.00
9.28,313.45,0.00
3.64,311.74,0.00
1.12,314.69,0.00
356.90,298.89,0.00
355.87,294.66,0.00
1.80,94.49,0.00
355.35,124.24,0.00
348.83,130.02,0.00
340.77,133.62,0.00
339.17,134.98,0.00
343.78,128.70,0.00
344.23,127.40,0.00
350.36,122.10,0.00
355.18,107.66,0.00
355.91,99.72,0.00
355.91,99.72,0.00
358.11,91.96,0.00
0.99,91.12,0.00
0.92,92.50,0.00
358.64,102.52,0.00
355.42,110.81,0.00
353.39,119.12,0.00
351.05,120.84,0.00
348.74,109.77,0.00
348.41,83.15,0.00
353.15,67.99,0.00
353.13,67.92,0.00
348.93,73.83,0.00
349.30,81.54,0.00
351.92,97.91,0.00
356.56,106.09,0.00
357.60,135.07,0.00
357.36,84.79,0.00
358.72,22.57,0.00
359.81,33.77,0.00
359.64,43.71,0.00
359.24,65.95,0.00
2.45,87.03,0.00
3.23,109.18,0.00
3.36,112.76,0.00
1.81,48.37,0.00
4.39,2.90,0.00
4.48,2.70,0.00
6.38,333.57,0.00
7.90,290.37,0.00
9.04,310.25,0.00
7.04,27.01,0.00
5.77,54.91,0.00
5.76,56.48,0.00
6.70,56.90,0.00
7.97,63.63,0.00
8.91,75.06,0.00
9.45,90.63,0.00
7.99,100.48,0.00
7.91,94.39,0.00
5.94,86.13,0.00
3.01,74.36,0.00
4.54,65.18,0.00
6.10,67.91,0.00
12.20,67.43,0.00
8.35,67.80,0.00
6.21,69.16,0.00
2.34,67.59,0.00
15.37,59.69,0.00
19.58,358.39,0.00
4.24,356.86,0.00
359.70,67.94,0.00
4.24,113.78,0.00
4.22,112.74,0.00
2.90,100.81,0.00
3.28,102.02,0.00
5.03,131.55,0.00
2.80,139.13,0.00
4.68,192.66,0.00
14.93,270.32,0.00
6.76,288.47,0.00
1.30,277.09,0.00
358.53,287.79,0.00
357.58,248.38,0.00
353.30,247.22,0.00
358.07,244.88,0.00
10.32,222.19,0.00
19.03,248.52,0.00
14.41,232.45,0.00
14.93,245.14,0.00
14.23,260.25,0.00
8.42,294.18,0.00
7.37,275.33,0.00
1.12,272.15,0.00
6.14,278.53,0.00
4.36,265.47,0.00
4.55,258.79,0.00
0.96,256.30,0.00
359.59,240.62,0.00
1.78,235.01,0.00
1.52,228.73,0.00
3.27,230.67,0.00
13.39,227.84,0.00
6.40,216.20,0.00
5.95,203.76,0.00
5.32,187.72,0.00
4.78,186.95,0.00
4.77,187.94,0.00
4.59,155.66,0.00
3.24,134.05,0.00
7.45,138.77,0.00
4.97,120.60,0.00
3.37,172.14,0.00
2.71,181.25,0.00
3.89,158.87,0.00
3.60,116.50,0.00
359.61,78.94,0.00
2.48,123.53,0.00
1.08,181.90,0.00
8.77,305.25,0.00
