1.199998,164.033,-1.334314E-08
3.199999,115.133,0
359.8,151.233,0
357.8,136.433,5.340022E-08
357.7,164.033,0
0.5000002,269.733,-2.668144E-08
355.7,251.533,0
359.6,263.5331,1.334054E-08
358.3,328.833,-2.669218E-08
1.600006,75.73303,5.338167E-08
7.000007,25.93301,1.075232E-07
2.200006,283.733,0
355.5,241.533,-2.141034E-07
352.9,221.433,-2.150928E-07
356,260.033,2.139646E-07
358.6,260.933,0
358,258.733,0
358.8,228.733,0
358.9,241.2329,0
359.6,298.133,0
0.8000033,274.033,0
0.8000032,231.6329,0
356.7,196.5329,0
350.3,170.6329,0
352,214.9329,0
7.199997,233.3329,0
4.699995,236.033,0
1.299995,193.533,-1.334365E-08
3.299996,203.733,0
8.400009,229.933,2.15758E-07
2.90001,322.733,-5.342927E-08
4.60001,338.933,0
0.9000112,290.533,2.668372E-08
358.4,263.033,0
352,226.933,-2.15541E-07
352.6,219.133,0
353.2,172.1331,0
352.7,165.133,0
354.2,153.233,0
355.3,147.733,-1.070818E-07
357.3,150.0331,-5.342014E-08
357.7,145.7331,5.340388E-08
353,204.5331,0
355.1,118.2331,0
351.5,130.2331,0
354.2,111.0331,-2.145417E-07
0.1999898,353.7331,0
357.2,307.4331,1.068493E-07
352.7,295.8331,-2.151876E-07
348.2,271.2331,0
356.5999,301.5331,0
357.4,25.23311,0
4.899951,27.53309,-1.071132E-07
1.099952,337.5331,1.334267E-08
353.5999,299.6331,0
351.2,333.8331,0
4.299945,318.5331,1.07023E-07
355.5999,301.8331,2.140744E-07
3.699945,297.4331,0
9.999948,285.7331,-4.334721E-07
11.19995,270.6331,-4.351746E-07
8.699945,255.8331,0
1.799949,209.9332,0
2.999949,302.6331,0
8.399953,309.4331,2.15758E-07
12.49995,305.5332,0
10.19995,334.7332,2.168709E-07
4.599957,234.0332,0
333.7,113.9332,-9.523559E-07
348.7999,33.03318,0
1.09992,299.9332,5.337069E-08
353.4999,285.6332,-2.148244E-07
349.5999,263.1332,-4.340172E-07
350.4999,280.3332,-4.328229E-07
6.699913,320.2332,0
15.79992,329.1332,0
17.89992,337.0332,-2.243007E-07
15.49992,347.6332,0
18.4999,313.2332,0
356.5999,293.1332,0
1.899886,264.9332,0
351.0999,283.2332,0
1.199885,321.9332,0
5.199884,169.3332,0
5.799884,127.5332,0
