-1.448394999999999868e+02,1.032412000000000063e+02,-1.555564999999999998e+02
-1.448354999999999961e+02,1.032412000000000063e+02,-1.555612000000000137e+02
-1.437618999999999971e+02,1.030768000000000058e+02,-1.577432000000000016e+02
-1.398670999999999935e+02,1.030524999999999949e+02,-1.620076999999999998e+02
-1.364468999999999994e+02,1.031774000000000058e+02,-1.668799999999999955e+02
-1.374832000000000107e+02,1.030651000000000010e+02,-1.716493000000000109e+02
-1.427376999999999896e+02,1.031201999999999970e+02,-1.693392000000000053e+02
-1.482648000000000081e+02,1.030288000000000039e+02,-1.707768000000000086e+02
-1.527813999999999908e+02,1.039334999999999951e+02,-1.681887999999999863e+02
-1.489528999999999996e+02,1.029526999999999930e+02,-1.653035000000000139e+02
-1.439642000000000053e+02,1.031075000000000017e+02,-1.628677000000000135e+02
-1.481726999999999919e+02,1.030271999999999935e+02,-1.605080000000000098e+02
-1.537091000000000065e+02,1.033790999999999940e+02,-1.609505000000000052e+02
-1.576134000000000128e+02,1.048215000000000003e+02,-1.647846999999999866e+02
-1.631047000000000082e+02,1.057206999999999937e+02,-1.654819999999999993e+02
-1.674968000000000075e+02,1.059976999999999947e+02,-1.688530000000000086e+02
-1.733542999999999950e+02,1.057985000000000042e+02,-1.689279999999999973e+02
-1.780109999999999957e+02,1.058568000000000069e+02,-1.724735000000000014e+02
-1.831646000000000072e+02,1.059950999999999937e+02,-1.753370999999999924e+02
-1.887766000000000020e+02,1.057917000000000058e+02,-1.741925999999999988e+02
-1.944148999999999887e+02,1.058141999999999996e+02,-1.722309999999999945e+02
-1.999393000000000029e+02,1.056731000000000051e+02,-1.700235000000000127e+02
-2.036860000000000070e+02,1.059923000000000002e+02,-1.730389999999999873e+02
-2.068920999999999992e+02,1.061359999999999957e+02,-1.751512999999999920e+02
-2.055647999999999911e+02,1.086002000000000010e+02,-1.787958999999999889e+02
-2.073403000000000134e+02,1.103534999999999968e+02,-1.838465999999999951e+02
-2.111444999999999936e+02,1.089843999999999937e+02,-1.876682000000000130e+02
-2.133639000000000010e+02,1.078983999999999952e+02,-1.921033999999999935e+02
-2.162418999999999869e+02,1.080507000000000062e+02,-1.969938999999999965e+02
-2.180302000000000078e+02,1.074737999999999971e+02,-2.023419000000000096e+02
-2.227069999999999936e+02,1.067579999999999956e+02,-2.047408000000000072e+02
-2.252211000000000070e+02,1.060859999999999985e+02,-1.997828000000000088e+02
-2.285283000000000015e+02,1.056201999999999970e+02,-1.959069000000000074e+02
-2.334984000000000037e+02,1.049681999999999960e+02,-1.942862000000000080e+02
-2.383916000000000111e+02,1.046156000000000006e+02,-1.973556000000000097e+02
-2.414907000000000039e+02,1.051022999999999996e+02,-2.022993999999999915e+02
-2.426893000000000029e+02,1.048610999999999933e+02,-2.080159999999999911e+02
-2.427924999999999898e+02,1.050255999999999972e+02,-2.137649999999999864e+02
-2.407591999999999928e+02,1.055739999999999981e+02,-2.192352999999999952e+02
-2.378343000000000131e+02,1.056911000000000058e+02,-2.244233000000000118e+02
-2.345081000000000131e+02,1.056875000000000000e+02,-2.293183999999999969e+02
-2.304516999999999882e+02,1.054419000000000040e+02,-2.336648000000000138e+02
-2.321402999999999963e+02,1.058352000000000004e+02,-2.387803999999999860e+02
-2.325286999999999864e+02,1.062056999999999931e+02,-2.440584000000000060e+02
-2.276656999999999869e+02,1.060737000000000023e+02,-2.470858000000000061e+02
-2.229156999999999869e+02,1.069506999999999977e+02,-2.502959999999999923e+02
-2.202044999999999959e+02,1.072373000000000047e+02,-2.516254999999999882e+02
-2.239018000000000086e+02,1.067533999999999992e+02,-2.499859999999999900e+02
-2.281958999999999946e+02,1.057853999999999957e+02,-2.465346000000000117e+02
-2.336536000000000115e+02,1.064179000000000030e+02,-2.449859999999999900e+02
-2.381654000000000053e+02,1.060468999999999937e+02,-2.451894000000000062e+02
-2.405027000000000044e+02,1.072622999999999962e+02,-2.426690000000000111e+02
-2.361561000000000092e+02,1.064912000000000063e+02,-2.402972000000000037e+02
-2.320849000000000046e+02,1.054765000000000015e+02,-2.371527000000000100e+02
-2.341217000000000041e+02,1.056032000000000011e+02,-2.318574999999999875e+02
-2.375283000000000015e+02,1.056247000000000043e+02,-2.274456000000000131e+02
-2.406913000000000125e+02,1.054980999999999938e+02,-2.224208999999999889e+02
-2.436467000000000098e+02,1.055473000000000070e+02,-2.174635000000000105e+02
-2.483688999999999965e+02,1.048933999999999997e+02,-2.139321999999999946e+02
-2.539036000000000115e+02,1.041256999999999948e+02,-2.118586999999999989e+02
-2.597167000000000030e+02,1.031277999999999935e+02,-2.111409999999999911e+02
